participant_id,study_id,authenticity_score,empathy_score,engagement_score,emotion_provoking_score,narrative_complexity_score,human_likeness_score,story_id,premise_id,model_short,strategy
7,84,2,1,1,1,1,1,84,7,Llama-2-70B,plan_write
2,85,5,4,5,5,4,4,85,5,Llama-2-13B,plan_write
3,85,5,4,3,4,3,3,85,5,Llama-2-13B,plan_write
4,85,4,5,4,5,3,2,85,5,Llama-2-13B,plan_write
6,85,3,4,2,4,4,5,85,5,Llama-2-13B,plan_write
7,85,3,4,1,1,1,1,85,5,Llama-2-13B,plan_write
2,86,5,3,4,4,4,4,iqdddxf,4,Human-Advanced,
3,86,3,2,5,4,4,5,iqdddxf,4,Human-Advanced,
4,86,4,2,5,2,3,3,iqdddxf,4,Human-Advanced,
6,86,3,2,3,4,2,5,iqdddxf,4,Human-Advanced,
7,86,4,3,5,4,4,5,iqdddxf,4,Human-Advanced,
2,87,4,4,5,4,4,4,87,2,Vicuna-33B,writer_profile
3,87,2,2,2,2,3,1,87,2,Vicuna-33B,writer_profile
4,87,4,1,4,3,3,2,87,2,Vicuna-33B,writer_profile
6,87,2,2,2,2,4,5,87,2,Vicuna-33B,writer_profile
7,87,2,2,2,1,2,2,87,2,Vicuna-33B,writer_profile
2,88,4,5,4,4,3,4,88,0,Llama-2-70B,writer_profile
3,88,4,5,3,4,4,4,88,0,Llama-2-70B,writer_profile
4,88,4,3,4,3,3,3,88,0,Llama-2-70B,writer_profile
6,88,2,4,4,4,2,5,88,0,Llama-2-70B,writer_profile
7,88,5,5,3,3,4,5,88,0,Llama-2-70B,writer_profile
2,89,5,4,4,4,3,4,89,13,Llama-2-70B,writer_profile
3,89,4,4,5,4,3,2,89,13,Llama-2-70B,writer_profile
4,89,2,1,1,3,2,1,89,13,Llama-2-70B,writer_profile
6,89,3,4,5,2,1,5,89,13,Llama-2-70B,writer_profile
7,89,1,1,1,1,1,1,89,13,Llama-2-70B,writer_profile
2,90,3,2,4,3,4,3,iy8oqax,13,Human-Novice,
3,90,1,3,2,2,2,4,iy8oqax,13,Human-Novice,
4,90,3,1,1,2,1,1,iy8oqax,13,Human-Novice,
6,90,4,2,2,4,2,5,iy8oqax,13,Human-Novice,
7,90,1,1,1,1,1,5,iy8oqax,13,Human-Novice,
2,91,4,2,3,2,2,3,j16e68c,6,Human-Intermediate,
3,91,2,2,5,4,1,5,j16e68c,6,Human-Intermediate,
4,91,5,3,5,3,4,5,j16e68c,6,Human-Intermediate,
6,91,5,5,5,5,5,5,j16e68c,6,Human-Intermediate,
7,91,2,1,3,1,1,5,j16e68c,6,Human-Intermediate,
2,92,5,4,5,5,5,4,92,3,GPT-4,plan_write
3,92,4,3,4,3,5,3,92,3,GPT-4,plan_write
4,92,4,3,4,4,5,2,92,3,GPT-4,plan_write
6,92,1,2,2,3,5,2,92,3,GPT-4,plan_write
7,92,5,3,5,4,5,5,92,3,GPT-4,plan_write
2,93,4,3,5,4,4,4,93,3,Llama-2-7B,plan_write
3,93,3,2,3,3,2,1,93,3,Llama-2-7B,plan_write
4,93,4,1,1,3,3,1,93,3,Llama-2-7B,plan_write
6,93,2,1,2,2,5,4,93,3,Llama-2-7B,plan_write
7,93,2,1,1,1,2,1,93,3,Llama-2-7B,plan_write
2,94,5,5,4,5,4,4,94,9,GPT-4,plan_write
3,94,5,5,4,5,5,5,94,9,GPT-4,plan_write
4,94,4,5,4,4,3,2,94,9,GPT-4,plan_write
6,94,5,5,2,2,2,2,94,9,GPT-4,plan_write
7,94,5,5,5,5,5,5,94,9,GPT-4,plan_write
2,95,4,3,5,4,4,4,95,3,Llama-2-7B,writer_profile
3,95,2,2,1,1,2,3,95,3,Llama-2-7B,writer_profile
4,95,4,1,1,1,1,1,95,3,Llama-2-7B,writer_profile
6,95,2,2,2,2,4,5,95,3,Llama-2-7B,writer_profile
7,95,1,1,1,1,1,1,95,3,Llama-2-7B,writer_profile
2,96,5,5,4,5,4,4,96,6,Llama-2-70B,writer_profile
3,96,4,5,4,5,4,4,96,6,Llama-2-70B,writer_profile
4,96,4,2,2,3,1,1,96,6,Llama-2-70B,writer_profile
6,96,2,4,4,4,4,5,96,6,Llama-2-70B,writer_profile
7,96,3,3,2,2,2,1,96,6,Llama-2-70B,writer_profile
2,97,3,4,3,3,2,3,97,5,Llama-2-70B,writer_profile
3,97,3,2,1,2,1,1,97,5,Llama-2-70B,writer_profile
4,97,4,4,1,3,1,2,97,5,Llama-2-70B,writer_profile
6,97,2,2,2,4,3,5,97,5,Llama-2-70B,writer_profile
7,97,2,2,1,1,1,2,97,5,Llama-2-70B,writer_profile
2,98,5,5,5,5,4,4,98,5,GPT-4,writer_profile
3,98,3,5,4,4,4,3,98,5,GPT-4,writer_profile
4,98,4,4,4,3,4,2,98,5,GPT-4,writer_profile
6,98,2,4,4,4,4,5,98,5,GPT-4,writer_profile
7,98,4,5,5,4,5,5,98,5,GPT-4,writer_profile
2,99,3,4,3,4,3,4,j3y6kbo,11,Human-Intermediate,
3,99,4,3,2,4,2,5,j3y6kbo,11,Human-Intermediate,
4,99,5,4,4,5,4,5,j3y6kbo,11,Human-Intermediate,
6,99,2,4,4,4,2,5,j3y6kbo,11,Human-Intermediate,
7,99,4,2,4,2,3,4,j3y6kbo,11,Human-Intermediate,
